name,type,value,date
黑龙江,治愈率,3.5242290748898677,2020-02-05
上海,治愈率,10.830324909747292,2020-02-06
云南,治愈率,9.558823529411764,2020-02-06
全国,治愈率,5.518057643709414,2020-02-06
内蒙古,治愈率,10.0,2020-02-06
北京,治愈率,11.11111111111111,2020-02-06
台湾,治愈率,6.25,2020-02-06
吉林,治愈率,6.153846153846154,2020-02-06
四川,治愈率,12.209302325581396,2020-02-06
天津,治愈率,2.4691358024691357,2020-02-06
宁夏,治愈率,11.627906976744185,2020-02-06
安徽,治愈率,7.067669172932331,2020-02-06
山东,治愈率,9.585492227979275,2020-02-06
山西,治愈率,15.625,2020-02-06
广东,治愈率,8.51063829787234,2020-02-06
广西,治愈率,9.883720930232558,2020-02-06
新疆,治愈率,0.0,2020-02-06
江苏,治愈率,10.049019607843137,2020-02-06
江西,治愈率,6.80786686838124,2020-02-06
河北,治愈率,9.883720930232558,2020-02-06
河南,治愈率,8.752735229759299,2020-02-06
浙江,治愈率,12.226640159045726,2020-02-06
海南,治愈率,8.547008547008547,2020-02-06
湖北,治愈率,3.8712011577424024,2020-02-06
湖南,治愈率,14.507772020725389,2020-02-06
澳门,治愈率,10.0,2020-02-06
甘肃,治愈率,13.432835820895523,2020-02-06
福建,治愈率,7.142857142857143,2020-02-06
西藏,治愈率,0.0,2020-02-06
贵州,治愈率,7.407407407407407,2020-02-06
辽宁,治愈率,7.291666666666667,2020-02-06
重庆,治愈率,7.469879518072289,2020-02-06
陕西,治愈率,9.23913043478261,2020-02-06
青海,治愈率,16.666666666666668,2020-02-06
香港,治愈率,0.0,2020-02-06
黑龙江,治愈率,4.332129963898917,2020-02-06
上海,治愈率,14.335664335664335,2020-02-07
云南,治愈率,12.318840579710145,2020-02-07
全国,治愈率,6.531271636279714,2020-02-07
内蒙古,治愈率,9.615384615384615,2020-02-07
北京,治愈率,10.793650793650794,2020-02-07
台湾,治愈率,5.882352941176471,2020-02-07
吉林,治愈率,5.797101449275362,2020-02-07
四川,治愈率,16.52892561983471,2020-02-07
天津,治愈率,4.545454545454546,2020-02-07
宁夏,治愈率,33.333333333333336,2020-02-07
安徽,治愈率,8.049113233287859,2020-02-07
山东,治愈率,10.576923076923077,2020-02-07
山西,治愈率,19.23076923076923,2020-02-07
广东,治愈率,10.228310502283104,2020-02-07
广西,治愈率,9.289617486338798,2020-02-07
新疆,治愈率,0.0,2020-02-07
江苏,治愈率,11.617312072892938,2020-02-07
江西,治愈率,7.8796561604584525,2020-02-07
河北,治愈率,15.384615384615385,2020-02-07
河南,治愈率,11.314984709480122,2020-02-07
浙江,治愈率,16.698473282442748,2020-02-07
海南,治愈率,11.290322580645162,2020-02-07
湖北,治愈率,4.4684005931150566,2020-02-07
湖南,治愈率,19.42714819427148,2020-02-07
澳门,治愈率,10.0,2020-02-07
甘肃,治愈率,12.67605633802817,2020-02-07
福建,治愈率,10.0418410041841,2020-02-07
西藏,治愈率,0.0,2020-02-07
贵州,治愈率,7.865168539325842,2020-02-07
辽宁,治愈率,7.619047619047619,2020-02-07
重庆,治愈率,9.11214953271028,2020-02-07
陕西,治愈率,10.256410256410257,2020-02-07
青海,治愈率,16.666666666666668,2020-02-07
香港,治愈率,0.0,2020-02-07
黑龙江,治愈率,4.406779661016949,2020-02-07
上海,治愈率,15.017064846416382,2020-02-08
云南,治愈率,12.76595744680851,2020-02-08
全国,治愈率,7.379885720417415,2020-02-08
内蒙古,治愈率,9.25925925925926,2020-02-08
北京,治愈率,11.349693251533742,2020-02-08
台湾,治愈率,5.555555555555555,2020-02-08
吉林,治愈率,15.384615384615385,2020-02-08
四川,治愈率,18.39378238341969,2020-02-08
天津,治愈率,4.444444444444445,2020-02-08
宁夏,治愈率,28.88888888888889,2020-02-08
安徽,治愈率,7.573812580231065,2020-02-08
山东,治愈率,13.963963963963964,2020-02-08
山西,治愈率,19.130434782608695,2020-02-08
广东,治愈率,11.160714285714286,2020-02-08
广西,治愈率,9.23076923076923,2020-02-08
新疆,治愈率,0.0,2020-02-08
江苏,治愈率,15.17094017094017,2020-02-08
江西,治愈率,9.72972972972973,2020-02-08
河北,治愈率,16.50485436893204,2020-02-08
河南,治愈率,12.681510164569216,2020-02-08
浙江,治愈率,16.093023255813954,2020-02-08
海南,治愈率,14.615384615384615,2020-02-08
湖北,治愈率,5.3099630996309966,2020-02-08
湖南,治愈率,18.973747016706444,2020-02-08
澳门,治愈率,10.0,2020-02-08
甘肃,治愈率,18.9873417721519,2020-02-08
福建,治愈率,14.0,2020-02-08
西藏,治愈率,0.0,2020-02-08
贵州,治愈率,7.070707070707071,2020-02-08
辽宁,治愈率,11.214953271028037,2020-02-08
重庆,治愈率,11.11111111111111,2020-02-08
陕西,治愈率,12.01923076923077,2020-02-08
青海,治愈率,16.666666666666668,2020-02-08
香港,治愈率,0.0,2020-02-08
黑龙江,治愈率,4.5602605863192185,2020-02-08
上海,治愈率,16.05351170568562,2020-02-09
云南,治愈率,12.751677852348994,2020-02-09
全国,治愈率,8.374531090850372,2020-02-09
内蒙古,治愈率,8.620689655172415,2020-02-09
北京,治愈率,13.056379821958457,2020-02-09
台湾,治愈率,5.555555555555555,2020-02-09
吉林,治愈率,15.0,2020-02-09
四川,治愈率,19.753086419753085,2020-02-09
天津,治愈率,8.51063829787234,2020-02-09
宁夏,治愈率,26.53061224489796,2020-02-09
安徽,治愈率,8.795180722891565,2020-02-09
山东,治愈率,14.163090128755364,2020-02-09
山西,治愈率,21.008403361344538,2020-02-09
广东,治愈率,14.150129421915445,2020-02-09
广西,治愈率,8.571428571428571,2020-02-09
新疆,治愈率,0.0,2020-02-09
江苏,治愈率,16.260162601626018,2020-02-09
江西,治愈率,13.229571984435797,2020-02-09
河北,治愈率,18.807339449541285,2020-02-09
河南,治愈率,15.750232991612302,2020-02-09
浙江,治愈率,18.406593406593405,2020-02-09
海南,治愈率,13.768115942028986,2020-02-09
湖北,治愈率,6.057844824676859,2020-02-09
湖南,治愈率,21.160409556313994,2020-02-09
澳门,治愈率,10.0,2020-02-09
甘肃,治愈率,20.481927710843372,2020-02-09
福建,治愈率,13.793103448275861,2020-02-09
西藏,治愈率,0.0,2020-02-09
贵州,治愈率,9.174311926605505,2020-02-09
辽宁,治愈率,11.11111111111111,2020-02-09
重庆,治愈率,13.953488372093023,2020-02-09
陕西,治愈率,12.67605633802817,2020-02-09
青海,治愈率,30.0,2020-02-09
香港,治愈率,0.0,2020-02-09
黑龙江,治愈率,9.06344410876133,2020-02-09
